walletAddress,projectName,projectSymbol,amountInvested,tokensReceived,purchaseTokenSymbol,tokenContractAddress,investmentType,investmentDate,transactionHash
0x156A3Ab0cBf30Cf9d2d8232286e30dE771726401,Zupad,ZUP,104.31,48143.07692307692,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2025-03-03T08:12:41.048Z,0x6956e268b631c28e98f0d99f2b0375b9d365e5858fd6cb7f4f02c037267ed6f9
0x156A3Ab0cBf30Cf9d2d8232286e30dE771726401,Jlaunchpad,JLP,5.35,2791.304347826087,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2025-03-03T08:05:40.625Z,0xddf71f34e6b9610ca24df332ed6f0b3d40ce37d7a3604b6fc6b72ea4c74cbb2a
0xe576ec07f89f2f1B1C3938a3D415Cf12135bcB30,Musk Sci,MSCI,27,245454.5454545454,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2025-01-11T05:10:55.271Z,0x387debff5ed2513a3e43aaa975f596369dfa8a84e8a69ae662e1825f6d63e908
0xe576ec07f89f2f1B1C3938a3D415Cf12135bcB30,XTom,XTM,20,666666.6666666667,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2025-01-11T05:07:19.612Z,0xb9eeb30b490049b7b2c669dfaed8184cad6286dee1a731eece2086c0ab254eb5
0xe576ec07f89f2f1B1C3938a3D415Cf12135bcB30,Jo-i,JOI,30,1428.571428571428,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2025-01-11T05:04:15.740Z,0x0d0b261c2f160e7768f270195355fa79895dffdb89c6073a1d018b7025b68f92
0xe576ec07f89f2f1B1C3938a3D415Cf12135bcB30,Zupad,ZUP,20,7692.307692307693,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2025-01-11T05:02:46.872Z,0xbea988264a32dde2dbcf0c1cbd2d008cf898c9241347e16719527d9a1bcdcbca
0xe576ec07f89f2f1B1C3938a3D415Cf12135bcB30,Web3 Job Fair,W3J,20,1025.641025641026,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2025-01-11T05:01:34.495Z,0x256b401e8dcd7a9ab3295f8499646e1c0a778eed007456437abf15915bb1ab60
0xe576ec07f89f2f1B1C3938a3D415Cf12135bcB30,ArbPad,ARP,20,6060.606060606061,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2025-01-11T05:00:11.702Z,0x1ab87589ebaeb99bd2c3e856d1a24eb79dad08f96b13964f7033210e9b0884d1
0x944a2defDB19F8794a6aCDd0F15C24265C9286c4,ArbPad,ARP,10,3636.363636363636,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2025-01-11T03:08:32.013Z,0xc70d807be3fc14a520f851a72fc5a93f8957c0474f34e7c153603f61cf9652cf
0x26dd04C1A1199cB18AE47d578E677560A2003e91,PepeTon,PEPT,476.56,11670857.14285714,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2025-01-03T23:46:58.844Z,0x539756888c19f7ced09562a58769cc112521e52ff94c75e16abeb950f9ad1dc6
0x26dd04C1A1199cB18AE47d578E677560A2003e91,BomeTon,BMT,1000,26086956.52173913,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2025-01-03T23:46:13.321Z,0x2588d073cc93122a97b06dbe2a02f741eb38032e94dcacb4474a43a2acb5885f
0x26dd04C1A1199cB18AE47d578E677560A2003e91,Socin,SCN,1000,67796.61016949151,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2025-01-03T23:41:32.490Z,0x6e3819998b26cf0a58a765a1b2f11961d8ed0b86ad4fb9de152344bd30168c16
0x481aE7a6592EC1fB8dE876461317bD0b535c6809,Musk Sci,MSCI,22.07,240763.6363636364,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2025-01-01T06:44:57.617Z,0x6f3556c48881817a48c474329ae9038a0b014e292c8cd375a1363c11fa5d027b
0x156A3Ab0cBf30Cf9d2d8232286e30dE771726401,Xtox,XTOX,33.73,3113.538461538461,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2025-01-01T06:39:08.873Z,0x96c233be6d2284ac930c7d596ca6ca8f7dc1cbb0e8fd1cccbb9aa613c62cf376
0x156A3Ab0cBf30Cf9d2d8232286e30dE771726401,ArbPad,ARP,157.76,57367.27272727272,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2025-01-01T06:37:37.945Z,0x2b1885bdc6005afcc310c1ebe24240a3ec7213ad0c847ca2ffb75f99111a2631
0x156A3Ab0cBf30Cf9d2d8232286e30dE771726401,Jlaunchpad,JLP,449.7,234626.0869565217,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2025-01-01T06:33:38.961Z,0x193044ea789e8d7a76a50a66e2db8df351bf4b63d3b2cad19fd7a9c5631f8b23
0x5211bc7Ea9b400bF4F4bbDA22b203c1b2D2D2A7D,DogeTon,DOTE,40,888888.8888888889,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-30T04:23:02.221Z,0xe225fc453f64c8898c53fd34a2670f13d8dd2d77eec3a823cc5cf3272953f022
0x9488Dc601d0Fe02390B8dfB7B7d2D42A88eF1eAA,Zupad,ZUP,11,5076.923076923077,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-30T04:16:36.887Z,0x6e5d5988056632b49cc7ba413337384d806fc44214bad3ac9b4f8167a39b66c7
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,Jlaunchpad,JLP,21.99,11473.04347826087,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:43:47.451Z,0x8346184f7d7e8643b1871e0d87bb794087fe3af141344a6fa9b9efe842502a3b
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,Musk Sci,MSCI,60,654545.4545454545,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:39:30.563Z,0xed37e9dfde86a0aed1ac8598cbb0fea6db2fcd8ffc3d9c0ebd21b3446700ec10
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,Jo-i,JOI,60,3428.571428571428,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:36:30.371Z,0xf39bc13b5d499df3ae256c3d1647426d2452829184be93c2406a1c32e15bfece
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,SnowMan,SOM,60,1058823.529411765,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:35:00.350Z,0x5221a65e3133c188ffd80e2b1acb809b4d0527b7ad647d7271840a3e54eff364
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,SnowMan,SOM,60,1058823.529411765,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:34:12.845Z,0xef54c6d2decb71d83489712fb10b0e186807cfae9c857ff51bdb52e79b4f3a11
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,Socin,SCN,60,4067.796610169491,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:32:29.239Z,0xb74f5c4d6679549031f9ac0b67e32d4f0e4a5b4e8d6e43066d44d24bd1d478f7
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,DogeTon,DOTE,60,1333333.333333333,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:31:08.540Z,0xb5414a21866600f30e59d4913480102e25d7d97b95377091e61d0a0b347bdbae
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,PepeTon,PEPT,60,1469387.755102041,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:29:43.499Z,0xac242f6fc17f671a6714907e9ff722e073a58bce7db3deb402176dba1a961c06
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,BomeTon,BMT,60,1565217.391304348,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:28:14.501Z,0x1392a63a6c64294b571990b9c630d6724f6f3715580a92b713657d67928045aa
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,Soli Prime,SLP,60,5000,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:26:44.864Z,0x321c7e21224e788a5d0c710e9b7f1edb2803ee615d585ce06100d5536308f753
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,XSnake,XSN,60,1945945.945945946,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:25:18.054Z,0x91f0db24aa6355ee99be21a59ab3fd92013e2890a6c9b98394be9a3afc026d4c
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,XTom,XTM,60,2400000,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:23:52.242Z,0xe368e4fe3b66408593ce4a331996bc92a882054f29125330ab4dff93530dc306
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,Zupad,ZUP,60,27692.30769230769,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:22:24.625Z,0x526f52246c16304bc56d99e8b02acdf0766fcadc378271162d7abc1014c4e195
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,TingFi,TFI,60,3956.043956043955,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:19:28.505Z,0x45958a135b824af10b66bf3cd3d861d3dc8319efab2c55b90c8cb3f6393e2bb5
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,TingFi,TFI,60,3956.043956043955,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:18:48.321Z,0x7cec57a2155ac5804d4cf1d137f22f6a6e9f2f88ddb500bc2bc286b774e104a0
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,TingTrace,TTR,60,4390.243902439023,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:17:16.946Z,0xa96f16c6d5111319495c7a089a5ea32ccad23a848693febaf838742064c39507
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,TingTrace,TTR,60,4390.243902439023,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:14:42.103Z,0x165b44a1cbf6ef51dfc821b1e119e6bfb690d43eea2e78a36e490898b133006f
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,Web3 Job Fair,W3J,60,3692.307692307692,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:12:54.625Z,0x6c75cae0f677450842b8f1d1bc173e054bbe309b2eaa16f221a91c8d84a0ea23
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,Web3 Job Fair,W3J,60,3692.307692307692,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:12:21.951Z,0x1c143a8d0abebe057eb05963da475d18f48c1a7ab0e414fb5840b1e0553aa9c0
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,Xtox,XTOX,60,5538.461538461538,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:10:54.981Z,0x714617906b042c54f5e9dc446c4418b17fb73d8e2ed543b3444482b498377c95
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,ArbPad,ARP,60,21818.18181818182,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:09:27.097Z,0x6afb21817899e5f16be38c18f67a3d47baf5dbae10cc4a4ba9311021460f9138
0xC2d5c448685e4249d81CC286Fa4EC06f0DC51077,Jlaunchpad,JLP,60,31304.34782608696,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-19T12:07:52.322Z,0xd3bf6ee17fcc755ca96a1d65d6bccdaa765d04d42f5cbcb2f04d249fbf377134
0x30706B463261e24294a0305e3b1E81ADdE3be124,DogeTon,DOTE,54,1200000,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-18T06:47:41.918Z,0x297ff832a08e9ba09e71dcb292439343c446950f2605bdf5b0055c1eb29dc657
0x11D7Df5b6F447525022e16f8525256846A9B0a12,ArbPad,ARP,7,2545.454545454545,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-15T19:27:34.784Z,0x647390ee032f8483dd74fc23ed57d6783c543eae7e8436e2daf6414e887ea3cb
0xd00dc5dEe2E034Fb9d627558B3B1ea08B72A3874,TingWhales,TWE,380,28679.24528301886,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-14T11:14:15.614Z,0xfd57bce09835f5c7a3cb22a67af8c268792fb18b19d0883e9a8eaca0afb33a26
0xd00dc5dEe2E034Fb9d627558B3B1ea08B72A3874,TingTrace,TTR,155,11341.46341463415,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-14T11:12:11.403Z,0x8a86927c91ae32e26b3799afc2056f60f713802c15a8d45149561b790069d1f6
0xd00dc5dEe2E034Fb9d627558B3B1ea08B72A3874,TingTrace,TTR,55,4024.390243902438,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-14T11:11:39.370Z,0x344d5d9fd9d247346fd63c96439ff92e26f70e131600e4b5e38735756e678b49
0xd00dc5dEe2E034Fb9d627558B3B1ea08B72A3874,Zupad,ZUP,54,24923.07692307692,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-14T11:10:12.591Z,0x034acdd4be96bf7a56a7d85b290af17db29fa36727215027453f738f33f32840
0xd00dc5dEe2E034Fb9d627558B3B1ea08B72A3874,Soli Prime,SLP,29,2416.666666666667,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-14T11:08:09.622Z,0x9999181203643936f6a8ac258680c20f33be4943987e54caf4f93abe8632c58c
0xd00dc5dEe2E034Fb9d627558B3B1ea08B72A3874,Musk Sci,MSCI,160,1745454.545454545,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-14T11:04:13.205Z,0xe2ea5a23013a6ba3c7dfb47aaf7a65315202f56e4be2607b2ec877253426f499
0x6fa255bbDE80d2b9B3677f54B32eFBa9C6424Ac4,Jlaunchpad,JLP,100,52173.91304347826,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-12T14:34:00.392Z,0x6a629321e6ea664e8bb01d09296b5e8a58bf06433aebfdd0d2e3eecac18b1486
0x6fa255bbDE80d2b9B3677f54B32eFBa9C6424Ac4,Jlaunchpad,JLP,100,52173.91304347826,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-11T09:47:13.658Z,0x969010f37874b19a3b4aff71561e06094a3b0a9deadc349c0a1cc83d0c743ce7
0xef50215A30827ecAAF8E1E0f9124EE858c746caF,TingTrace,TTR,582,42585.36585365853,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-09T19:56:38.914Z,0xf0d260532d3be0e7e1795b354b7b6988a803066dd3b8871cab71b8a2588c808e
0xef50215A30827ecAAF8E1E0f9124EE858c746caF,Socin,SCN,1000,67796.61016949151,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-09T19:52:39.874Z,0x122489bcc920d44112d8eb48f48e6f142e02f8b8d21c72a40a916db8409052e8
0xef50215A30827ecAAF8E1E0f9124EE858c746caF,Jo-i,JOI,1000,57142.85714285714,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-09T19:47:26.897Z,0xcb7d1f79b040814dac976e5dfdb23febac581b46bfdca684e0e4aa1efd5df10f
0x8Ed61A8e4c536b5C55366761a242F0b66De2329d,Musk Sci,MSCI,416,4538181.818181817,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-09T16:29:21.810Z,0x55ca2116d61f5316481560373f49552d0c0c5b02b00bd28aad578eadf98f2c52
0x3dEA061F82754610E7cE4c8c8C882455Cb55A30F,ArbPad,ARP,632,229818.1818181818,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-09T16:08:49.936Z,0xa77cf464049561c4e782f0e1d31afb9f1c8ea996c9a2f71a8a25250c61393a3a
0x3dEA061F82754610E7cE4c8c8C882455Cb55A30F,Xtox,XTOX,500,46153.84615384616,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-09T16:06:18.304Z,0x2d5e2962950519cbfe8025494673393e2be2bd7560d3ad7e3944d851fe21fc1d
0x3dEA061F82754610E7cE4c8c8C882455Cb55A30F,BomeTon,BMT,627,16356521.73913043,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-09T16:04:54.786Z,0xdd5558e7e82af55b563c4068ad2d041fa426c3090cb90947905d660ca360d14c
0x3dEA061F82754610E7cE4c8c8C882455Cb55A30F,PepeTon,PEPT,500,12244897.95918367,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-09T16:03:04.549Z,0x98dbdd191ea2fa001d9e1bda2c77e960ae359c48c1e09644b8685656df7b84b2
0x8Ed61A8e4c536b5C55366761a242F0b66De2329d,TingTrace,TTR,702,51365.85365853657,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-09T15:54:53.082Z,0xe1ede2d0340784f67622e5ae3f6492b71af5fa7f5cbcd73d9ef3168b73c7709d
0x1e06729d11b04D5809090db1b8a01609879EDc89,Jo-i,JOI,10,476.1904761904761,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2024-12-09T11:49:58.022Z,0x762cede5420e454aaa5f7b829a40c961a057435a6b230a0527d39104d3914863
0x1e06729d11b04D5809090db1b8a01609879EDc89,Musk Sci,MSCI,5,54545.45454545454,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-09T11:49:01.411Z,0xe7de92ad477bfd6e16590e8c0f4ce354909952b3a869346d649cdc77a0cc511f
0x1e06729d11b04D5809090db1b8a01609879EDc89,Musk Sci,MSCI,15,136363.6363636364,USDT,0x55d398326f99059ff775485246999027b3197955,NORMAL,2024-12-09T11:48:26.094Z,0x571dc9c85d06a3868dc70689c52ab19c5885adab3c4b4fcf3ab76b8768431f08
0xef50215A30827ecAAF8E1E0f9124EE858c746caF,Zupad,ZUP,12,5538.461538461539,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-08T17:46:18.625Z,0xe46777da3616e9ae8566e2132c0f4eefffb96ef7ad82c5daac24faa1a8fad380
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,Socin,SCN,45,3050.847457627118,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:32:38.466Z,0x8e3d5e9691ae0cefc1d8c61fa1d37e778d7242ea27b6a6fd4c8f6e12d28190fa
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,XSnake,XSN,55,1783783.783783784,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:30:46.640Z,0x0bc2a722c8f6d3a7720b4170a13d3fb1d58594f364534ac1181ec8c586890495
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,Socin,SCN,100,6779.661016949151,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:28:12.430Z,0xefa77ef9523434348dfef09b56cc10ef53814997f82c05ca78dff0c556f50cba
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,Musk Sci,MSCI,100.6407,1097898.545454545,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:26:37.213Z,0x0196f23613fbb59d1fe1cff12c3649019284b085e46bd760693fc6fbfbbccfff
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,Jo-i,JOI,75,4285.714285714285,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:23:50.432Z,0xe4564c5e40616f5d436c2193dc92111b88be5194b1ee7867ed1ab59e708f530f
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,ArbPad,ARP,64,23272.72727272727,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:15:04.512Z,0x1743f185c810b2475c7ed762a1a8c87231d232111182a54d1f1d4df90004c2ca
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,Soli Prime,SLP,85,7083.333333333333,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:13:03.523Z,0xce0372e0d4f34d34294d2c4e53f0d24775fd4324824d9ba70c3d02da90c30d91
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,ArbPad,ARP,57.3,20836.36363636364,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:08:18.167Z,0xec6cfc4faff39de1ff4d8dc8227d7b786f4be00eb24b2125add62d3db3ae4d6c
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,Soli Prime,SLP,55,4583.333333333333,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:06:56.315Z,0xd6d373dbe35f68e2e4eea80f3b1d74e01ff29607d30d306104e698b145f2ed17
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,MemeTon,MMT,55,1571428.571428572,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:05:57.869Z,0xff7a8342a622254b6ac2ab59716d0fe46a94913aa700e2662e8974af183f9918
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,XSnake,XSN,20,648648.6486486486,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:03:32.328Z,0xb15ad9b6bd71bacaf5c1728c3876fd47d438920121dd33b16c030ec29ef19817
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,TingWhales,TWE,50,3773.584905660377,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T14:00:54.355Z,0x022d135a52f251423bb83a392c445b6b4765d5b39f53fbfe12f1bfb81de5d32c
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,Jlaunchpad,JLP,37.1885,19402.69565217391,ZUKIVERSE,0x2f123ca42f3825cecb0293fa044292d24f8cbb51,NORMAL,2024-12-06T13:59:17.723Z,0xd0b88b5375e9479b72cd4c0c600b435d33b4edf4cc6b38b51d3210418a6d18b5
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,BomeTon,BMT,40,1043478.260869565,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:33:58.571Z,0x83c3d5fe1c61657c23fbc4eabda5e7a3c9a69c71a9891105819567ed1a001416
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,PepeTon,PEPT,40,979591.836734694,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:32:32.975Z,0x0b27d90cfeec7d5240854135b01f64bf5d9919371c32b3022605f72f4f00b7f0
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,DogeTon,DOTE,50,1111111.111111111,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:31:16.977Z,0x5e539fd4c21bb660dce695b527ce2bd63f14c1b280a970477d20829739df0bf8
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,ShibaTon,SHIT,50,952380.9523809523,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:30:01.123Z,0x10d471b9f430bfc04bb96e698fbb152529f684dcabeb2c8b602d11447a99a852
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,SnowMan,SOM,60,1058823.529411765,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:28:32.139Z,0x5233af55be0fa008d88650f0aa75693184defdcbe8646ac22187e661806567a9
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,Jo-i,JOI,50,2857.142857142857,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:26:17.107Z,0x949b228c2f534688602f5d87488e0f87d5e9fb504843d3de81494d4dc39648cc
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,XTom,XTM,40,1600000,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:23:08.225Z,0x7875ee08649a137fe7cacd7c34febae5eb0bdc6ef20ecf48329cbac8e7d8846c
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,Zupad,ZUP,40,18461.53846153846,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:22:01.716Z,0x0cc029751723d7a23db760f0a9f1c126ad28f56bdc3b74e664c957299d480017
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,TingWhales,TWE,40,3018.867924528302,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:19:05.730Z,0xa54dbabb1c058fc514a133e814e605500cc5f05fdd8dd28251d2dce7898dd0f8
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,TingTrace,TTR,40,2926.829268292682,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:17:25.062Z,0xbfc374e6fe7a7bde4b62d657af0c8df5ca2c265f892d8188293d6d0699d11034
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,Web3 Job Fair,W3J,40,2461.538461538461,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:16:16.112Z,0xf4a9589d35f4b46ece9628acc8b9f17d067173bcdf12c73b219ad3bd33abb2bb
0x493b20E85111ac711c56A3BcA0C2Bd0c486a570e,Xtox,XTOX,40,3692.307692307692,ZUKIPOINT,0xc15e1465882c88a80faafa43c2ea25c9110ce00f,NORMAL,2024-12-06T07:14:51.142Z,0x3b5c57497b939d30456ec1bf36e19abd368483db1b21e989d64cb9f1c0058788
